tasks,offlines,repeat,tag,date,init,limit,setup,time,calls
16,6,12,pusty,2007-01-14 13:25:34,1,1,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,12,pusty,2007-01-14 13:26:34,1,2,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,12,pusty,2007-01-14 13:27:34,1,3,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,12,pusty,2007-01-14 13:28:34,2,1,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,12,pusty,2007-01-14 13:29:35,2,2,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,12,pusty,2007-01-14 13:30:35,2,3,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,12,pusty,2007-01-14 13:31:35,3,1,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,12,pusty,2007-01-14 13:32:35,3,2,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,12,pusty,2007-01-14 13:33:35,3,3,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,13,pusty,2007-01-14 13:33:36,1,1,2,0.91,4446117
16,6,13,pusty,2007-01-14 13:33:37,1,2,2,0.51,764257
16,6,13,pusty,2007-01-14 13:33:37,1,3,2,0.46,581873
16,6,13,pusty,2007-01-14 13:33:37,2,1,2,0.13,591344
16,6,13,pusty,2007-01-14 13:33:37,2,2,2,0.04,64999
16,6,13,pusty,2007-01-14 13:33:37,2,3,2,0.04,37970
16,6,13,pusty,2007-01-14 13:33:38,3,1,2,0.31,615438
16,6,13,pusty,2007-01-14 13:33:38,3,2,2,0.28,80662
16,6,13,pusty,2007-01-14 13:33:38,3,3,2,0.23,44316
16,6,14,pusty,2007-01-14 13:34:00,1,1,2,20.98,96813192
16,6,14,pusty,2007-01-14 13:34:28,1,2,2,28.20,45424451
16,6,14,pusty,2007-01-14 13:34:54,1,3,2,25.29,30230318
16,6,14,pusty,2007-01-14 13:35:13,2,1,2,18.84,86797650
16,6,14,pusty,2007-01-14 13:35:34,2,2,2,20.68,33041274
16,6,14,pusty,2007-01-14 13:35:53,2,3,2,18.39,21304823
16,6,14,pusty,2007-01-14 13:36:13,3,1,2,20.22,92828056
16,6,14,pusty,2007-01-14 13:36:40,3,2,2,26.08,41739821
16,6,14,pusty,2007-01-14 13:37:03,3,3,2,22.97,27238628
16,6,15,pusty,2007-01-14 13:37:04,1,1,2,1.29,6527661
16,6,15,pusty,2007-01-14 13:37:05,1,2,2,0.43,723630
16,6,15,pusty,2007-01-14 13:37:05,1,3,2,0.54,689099
16,6,15,pusty,2007-01-14 13:37:06,2,1,2,0.08,470307
16,6,15,pusty,2007-01-14 13:37:06,2,2,2,0.04,73934
16,6,15,pusty,2007-01-14 13:37:06,2,3,2,0.04,65983
16,6,15,pusty,2007-01-14 13:37:06,3,1,2,0.24,193628
16,6,15,pusty,2007-01-14 13:37:06,3,2,2,0.24,24582
16,6,15,pusty,2007-01-14 13:37:07,3,3,2,0.23,17712
16,6,16,pusty,2007-01-14 13:37:08,1,1,2,1.02,4691288
16,6,16,pusty,2007-01-14 13:37:10,1,2,2,1.64,2235546
16,6,16,pusty,2007-01-14 13:37:11,1,3,2,1.76,1521016
16,6,16,pusty,2007-01-14 13:37:12,2,1,2,0.78,3612995
16,6,16,pusty,2007-01-14 13:37:13,2,2,2,1.12,1520915
16,6,16,pusty,2007-01-14 13:37:15,2,3,2,1.13,1037236
16,6,16,pusty,2007-01-14 13:37:15,3,1,2,0.66,2108917
16,6,16,pusty,2007-01-14 13:37:16,3,2,2,0.88,904558
16,6,16,pusty,2007-01-14 13:37:17,3,3,2,0.88,582006
16,6,17,pusty,2007-01-14 13:37:19,1,1,2,1.28,6124829
16,6,17,pusty,2007-01-14 13:37:20,1,2,2,1.55,2302322
16,6,17,pusty,2007-01-14 13:37:22,1,3,2,1.55,1856406
16,6,17,pusty,2007-01-14 13:37:22,2,1,2,0.06,303599
16,6,17,pusty,2007-01-14 13:37:22,2,2,2,0.08,131037
16,6,17,pusty,2007-01-14 13:37:22,2,3,2,0.07,89239
16,6,17,pusty,2007-01-14 13:37:23,3,1,2,0.22,147106
16,6,17,pusty,2007-01-14 13:37:23,3,2,2,0.26,64560
16,6,17,pusty,2007-01-14 13:37:23,3,3,2,0.22,39929
16,6,18,pusty,2007-01-14 13:37:29,1,1,2,5.74,27195857
16,6,18,pusty,2007-01-14 13:37:29,1,2,2,0.15,275724
16,6,18,pusty,2007-01-14 13:37:30,1,3,2,0.11,137781
16,6,18,pusty,2007-01-14 13:37:31,2,1,2,1.75,8394161
16,6,18,pusty,2007-01-14 13:37:32,2,2,2,0.06,97685
16,6,18,pusty,2007-01-14 13:37:32,2,3,2,0.04,52576
16,6,18,pusty,2007-01-14 13:37:34,3,1,2,2.22,9439429
16,6,18,pusty,2007-01-14 13:37:34,3,2,2,0.26,104898
16,6,18,pusty,2007-01-14 13:37:35,3,3,2,0.27,51663
16,6,19,pusty,2007-01-14 13:37:43,1,1,2,8.12,36673445
16,6,19,pusty,2007-01-14 13:38:03,1,2,2,19.57,28623324
16,6,19,pusty,2007-01-14 13:38:27,1,3,2,23.49,22161876
16,6,19,pusty,2007-01-14 13:38:32,2,1,2,5.32,23415464
16,6,19,pusty,2007-01-14 13:38:47,2,2,2,14.76,21512853
16,6,19,pusty,2007-01-14 13:39:07,2,3,2,19.51,18029452
16,6,19,pusty,2007-01-14 13:39:12,3,1,2,5.10,21844970
16,6,19,pusty,2007-01-14 13:39:27,3,2,2,14.48,20449318
16,6,19,pusty,2007-01-14 13:39:46,3,3,2,18.70,16995105
16,6,1,pusty,2007-01-14 13:16:39,1,1,2,2.40,11609446
16,6,1,pusty,2007-01-14 13:16:45,1,2,2,5.92,9725278
16,6,1,pusty,2007-01-14 13:16:51,1,3,2,5.53,7772878
16,6,1,pusty,2007-01-14 13:16:51,2,1,2,0.09,451239
16,6,1,pusty,2007-01-14 13:16:51,2,2,2,0.14,220907
16,6,1,pusty,2007-01-14 13:16:51,2,3,2,0.12,124460
16,6,1,pusty,2007-01-14 13:16:52,3,1,2,0.28,419807
16,6,1,pusty,2007-01-14 13:16:52,3,2,2,0.39,195153
16,6,1,pusty,2007-01-14 13:16:53,3,3,2,0.29,109805
16,6,20,pusty,2007-01-14 13:41:48,1,1,2,3.06,14165228
16,6,20,pusty,2007-01-14 13:41:48,1,2,2,0.65,1005977
16,6,20,pusty,2007-01-14 13:41:49,1,3,2,0.48,565810
16,6,20,pusty,2007-01-14 13:41:50,2,1,2,1.29,6057000
16,6,20,pusty,2007-01-14 13:41:51,2,2,2,0.21,376117
16,6,20,pusty,2007-01-14 13:41:51,2,3,2,0.17,200053
16,6,20,pusty,2007-01-14 13:41:52,3,1,2,1.28,4742480
16,6,20,pusty,2007-01-14 13:41:53,3,2,2,0.38,251302
16,6,20,pusty,2007-01-14 13:41:53,3,3,2,0.32,131601
16,6,2,pusty,2007-01-14 13:39:51,1,1,2,5.16,24188666
16,6,2,pusty,2007-01-14 13:40:02,1,2,2,10.44,16925792
16,6,2,pusty,2007-01-14 13:40:13,1,3,2,11.35,14715757
16,6,2,pusty,2007-01-14 13:40:28,2,1,2,14.50,68797289
16,6,2,pusty,2007-01-14 13:41:04,2,2,2,35.65,61592826
16,6,2,pusty,2007-01-14 13:41:43,2,3,2,38.65,55485652
16,6,2,pusty,2007-01-14 13:41:44,3,1,2,0.32,312690
16,6,2,pusty,2007-01-14 13:41:44,3,2,2,0.33,151970
16,6,2,pusty,2007-01-14 13:41:44,3,3,2,0.31,102440
16,6,3,pusty,2007-01-14 13:41:54,1,1,2,0.58,2816466
16,6,3,pusty,2007-01-14 13:41:54,1,2,2,0.08,123958
16,6,3,pusty,2007-01-14 13:41:54,1,3,2,0.07,92419
16,6,3,pusty,2007-01-14 13:41:54,2,1,2,0.12,598840
16,6,3,pusty,2007-01-14 13:41:54,2,2,2,0.02,25738
16,6,3,pusty,2007-01-14 13:41:54,2,3,2,0.01,15021
16,6,3,pusty,2007-01-14 13:41:55,3,1,2,0.22,80322
16,6,3,pusty,2007-01-14 13:41:55,3,2,2,0.22,6965
16,6,3,pusty,2007-01-14 13:41:55,3,3,2,0.20,3559
16,6,4,pusty,2007-01-14 13:41:56,1,1,2,0.23,1198210
16,6,4,pusty,2007-01-14 13:41:56,1,2,2,0.28,446864
16,6,4,pusty,2007-01-14 13:41:56,1,3,2,0.34,374389
16,6,4,pusty,2007-01-14 13:41:56,2,1,2,0.03,162420
16,6,4,pusty,2007-01-14 13:41:57,2,2,2,0.04,70219
16,6,4,pusty,2007-01-14 13:41:57,2,3,2,0.05,59425
16,6,4,pusty,2007-01-14 13:41:57,3,1,2,0.22,129802
16,6,4,pusty,2007-01-14 13:41:57,3,2,2,0.23,44784
16,6,4,pusty,2007-01-14 13:41:57,3,3,2,0.23,35956
16,6,5,pusty,2007-01-14 13:41:58,1,1,2,0.64,3051111
16,6,5,pusty,2007-01-14 13:41:59,1,2,2,0.22,344370
16,6,5,pusty,2007-01-14 13:41:59,1,3,2,0.17,185523
16,6,5,pusty,2007-01-14 13:41:59,2,1,2,0.13,672714
16,6,5,pusty,2007-01-14 13:41:59,2,2,2,0.09,130691
16,6,5,pusty,2007-01-14 13:41:59,2,3,2,0.06,66432
16,6,5,pusty,2007-01-14 13:41:59,3,1,2,0.27,347376
16,6,5,pusty,2007-01-14 13:42:00,3,2,2,0.24,51103
16,6,5,pusty,2007-01-14 13:42:00,3,3,2,0.24,26120
16,6,6,pusty,2007-01-14 13:42:01,1,1,2,0.89,4312216
16,6,6,pusty,2007-01-14 13:42:02,1,2,2,1.17,1672810
16,6,6,pusty,2007-01-14 13:42:04,1,3,2,1.14,1189942
16,6,6,pusty,2007-01-14 13:42:04,2,1,2,0.67,3219689
16,6,6,pusty,2007-01-14 13:42:05,2,2,2,1.06,1532580
16,6,6,pusty,2007-01-14 13:42:06,2,3,2,0.94,1062184
16,6,6,pusty,2007-01-14 13:42:07,3,1,2,0.42,1112975
16,6,6,pusty,2007-01-14 13:42:07,3,2,2,0.51,490970
16,6,6,pusty,2007-01-14 13:42:08,3,3,2,0.58,363164
16,6,7,pusty,2007-01-14 13:42:13,1,1,2,4.26,20156042
16,6,7,pusty,2007-01-14 13:42:17,1,2,2,4.46,6378015
16,6,7,pusty,2007-01-14 13:42:22,1,3,2,4.75,4656381
16,6,7,pusty,2007-01-14 13:42:23,2,1,2,1.15,5357727
16,6,7,pusty,2007-01-14 13:42:25,2,2,2,1.35,2039652
16,6,7,pusty,2007-01-14 13:42:26,2,3,2,1.44,1538502
16,6,7,pusty,2007-01-14 13:42:27,3,1,2,0.67,2336583
16,6,7,pusty,2007-01-14 13:42:28,3,2,2,0.72,735310
16,6,7,pusty,2007-01-14 13:42:29,3,3,2,0.78,547825
16,6,8,pusty,2007-01-14 13:43:29,1,1,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,8,pusty,2007-01-14 13:44:29,1,2,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,8,pusty,2007-01-14 13:45:29,1,3,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,8,pusty,2007-01-14 13:46:29,2,1,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,8,pusty,2007-01-14 13:47:29,2,2,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,8,pusty,2007-01-14 13:48:29,2,3,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,8,pusty,2007-01-14 13:49:29,3,1,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,8,pusty,2007-01-14 13:50:29,3,2,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,8,pusty,2007-01-14 13:51:29,3,3,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,9,pusty,2007-01-14 13:51:30,1,1,2,0.47,2448105
16,6,9,pusty,2007-01-14 13:51:30,1,2,2,0.43,593516
16,6,9,pusty,2007-01-14 13:51:31,1,3,2,0.36,390575
16,6,9,pusty,2007-01-14 13:51:31,2,1,2,0.11,588763
16,6,9,pusty,2007-01-14 13:51:31,2,2,2,0.10,141652
16,6,9,pusty,2007-01-14 13:51:31,2,3,2,0.10,96124
16,6,9,pusty,2007-01-14 13:51:32,3,1,2,0.24,159650
16,6,9,pusty,2007-01-14 13:51:32,3,2,2,0.23,46257
16,6,9,pusty,2007-01-14 13:51:32,3,3,2,0.24,34729
