tasks,offlines,repeat,tag,date,init,approx,cmax,time,cmax_min
14,3,4,pusty,2007-01-05 16:04:13,2,3,1119,0.50,
14,3,4,pusty,2007-01-05 16:04:13,3,1,1119,0.54,
14,3,4,pusty,2007-01-05 16:04:14,3,2,1119,0.55,
14,3,4,pusty,2007-01-05 16:04:14,3,3,1119,0.54,
14,3,5,pusty,2007-01-05 16:04:14,1,1,1294,0.00,
14,3,5,pusty,2007-01-05 16:04:14,1,2,1294,0.00,
14,3,5,pusty,2007-01-05 16:04:14,1,3,1294,0.00,
14,3,5,pusty,2007-01-05 16:04:14,2,1,1294,0.00,
14,3,5,pusty,2007-01-05 16:04:15,2,2,1294,0.00,
14,3,5,pusty,2007-01-05 16:04:15,2,3,1294,0.00,
14,3,5,pusty,2007-01-05 16:04:15,3,1,1294,0.00,
14,3,5,pusty,2007-01-05 16:04:15,3,2,1294,0.00,
14,3,5,pusty,2007-01-05 16:04:15,3,3,1294,0.00,
14,3,6,pusty,2007-01-05 16:04:15,1,1,1212,0.02,
14,3,6,pusty,2007-01-05 16:04:15,1,2,1212,0.00,
14,3,6,pusty,2007-01-05 16:04:15,1,3,1212,0.00,
14,3,6,pusty,2007-01-05 16:04:15,2,1,1212,0.00,
14,3,6,pusty,2007-01-05 16:04:15,2,2,1212,0.01,
14,3,6,pusty,2007-01-05 16:04:15,2,3,1212,0.01,
14,3,6,pusty,2007-01-05 16:04:15,3,1,1212,0.01,
14,3,6,pusty,2007-01-05 16:04:15,3,2,1212,0.01,
14,3,6,pusty,2007-01-05 16:04:15,3,3,1212,0.00,
14,3,7,pusty,2007-01-05 16:04:15,1,1,1220,0.11,
14,3,7,pusty,2007-01-05 16:04:16,1,2,1220,0.16,
14,3,7,pusty,2007-01-05 16:04:16,1,3,1220,0.11,
14,3,7,pusty,2007-01-05 16:04:16,2,1,1220,0.14,
14,3,7,pusty,2007-01-05 16:04:16,2,2,1220,0.11,
14,3,7,pusty,2007-01-05 16:04:16,2,3,1220,0.17,
14,3,7,pusty,2007-01-05 16:04:16,3,1,1220,0.11,
14,3,7,pusty,2007-01-05 16:04:17,3,2,1220,0.10,
14,3,7,pusty,2007-01-05 16:04:17,3,3,1220,0.16,
14,3,8,pusty,2007-01-05 16:04:17,1,1,1305,0.43,
14,3,8,pusty,2007-01-05 16:04:18,1,2,1305,0.42,
14,3,8,pusty,2007-01-05 16:04:18,1,3,1305,0.44,
14,3,8,pusty,2007-01-05 16:04:19,2,1,1305,0.44,
14,3,8,pusty,2007-01-05 16:04:19,2,2,1305,0.42,
14,3,8,pusty,2007-01-05 16:04:20,2,3,1305,0.44,
14,3,8,pusty,2007-01-05 16:04:20,3,1,1305,0.44,
14,3,8,pusty,2007-01-05 16:04:21,3,2,1305,0.42,
14,3,8,pusty,2007-01-05 16:04:21,3,3,1305,0.44,
14,3,9,pusty,2007-01-05 16:04:21,1,1,1386,0.06,
14,3,9,pusty,2007-01-05 16:04:21,1,2,1386,0.05,
14,3,9,pusty,2007-01-05 16:04:22,1,3,1386,0.05,
14,3,9,pusty,2007-01-05 16:04:22,2,1,1386,0.10,
14,3,9,pusty,2007-01-05 16:04:22,2,2,1386,0.06,
14,3,9,pusty,2007-01-05 16:04:22,2,3,1386,0.05,
14,3,9,pusty,2007-01-05 16:04:22,3,1,1386,0.05,
14,3,9,pusty,2007-01-05 16:04:22,3,2,1386,0.09,
14,3,9,pusty,2007-01-05 16:04:22,3,3,1386,0.05,
15,3,10,pusty,2007-01-05 16:04:27,1,1,1118,0.28,
15,3,10,pusty,2007-01-05 16:04:27,1,2,1118,0.23,
15,3,10,pusty,2007-01-05 16:04:27,1,3,1118,0.34,
15,3,10,pusty,2007-01-05 16:04:28,2,1,1118,0.25,
15,3,10,pusty,2007-01-05 16:04:28,2,2,1118,0.30,
15,3,10,pusty,2007-01-05 16:04:28,2,3,1118,0.25,
15,3,10,pusty,2007-01-05 16:04:28,3,1,1118,0.24,
15,3,10,pusty,2007-01-05 16:04:29,3,2,1118,0.30,
15,3,10,pusty,2007-01-05 16:04:29,3,3,1118,0.24,
15,3,11,pusty,2007-01-05 16:04:29,1,1,1219,0.13,
15,3,11,pusty,2007-01-05 16:04:29,1,2,1219,0.08,
15,3,11,pusty,2007-01-05 16:04:29,1,3,1219,0.08,
15,3,11,pusty,2007-01-05 16:04:30,2,1,1219,0.07,
15,3,11,pusty,2007-01-05 16:04:30,2,2,1219,0.14,
15,3,11,pusty,2007-01-05 16:04:30,2,3,1219,0.07,
15,3,11,pusty,2007-01-05 16:04:30,3,1,1219,0.08,
15,3,11,pusty,2007-01-05 16:04:30,3,2,1219,0.14,
15,3,11,pusty,2007-01-05 16:04:30,3,3,1219,0.08,
15,3,12,pusty,2007-01-05 16:04:30,1,1,1382,0.08,
15,3,12,pusty,2007-01-05 16:04:31,1,2,1382,0.12,
15,3,12,pusty,2007-01-05 16:04:31,1,3,1382,0.07,
15,3,12,pusty,2007-01-05 16:04:31,2,1,1382,0.07,
15,3,12,pusty,2007-01-05 16:04:31,2,2,1382,0.08,
15,3,12,pusty,2007-01-05 16:04:31,2,3,1382,0.07,
15,3,12,pusty,2007-01-05 16:04:31,3,1,1382,0.14,
15,3,12,pusty,2007-01-05 16:04:31,3,2,1382,0.07,
15,3,12,pusty,2007-01-05 16:04:31,3,3,1382,0.07,
15,3,13,pusty,2007-01-05 16:04:32,1,1,1199,0.02,
15,3,13,pusty,2007-01-05 16:04:32,1,2,1199,0.02,
15,3,13,pusty,2007-01-05 16:04:32,1,3,1199,0.02,
15,3,13,pusty,2007-01-05 16:04:32,2,1,1199,0.02,
15,3,13,pusty,2007-01-05 16:04:32,2,2,1199,0.02,
15,3,13,pusty,2007-01-05 16:04:32,2,3,1199,0.02,
15,3,13,pusty,2007-01-05 16:04:32,3,1,1199,0.02,
15,3,13,pusty,2007-01-05 16:04:32,3,2,1199,0.02,
15,3,13,pusty,2007-01-05 16:04:32,3,3,1199,0.02,
15,3,14,pusty,2007-01-05 16:04:32,1,1,1286,0.17,
15,3,14,pusty,2007-01-05 16:04:33,1,2,1286,0.22,
15,3,14,pusty,2007-01-05 16:04:33,1,3,1286,0.16,
15,3,14,pusty,2007-01-05 16:04:33,2,1,1286,0.22,
15,3,14,pusty,2007-01-05 16:04:33,2,2,1286,0.17,
15,3,14,pusty,2007-01-05 16:04:33,2,3,1286,0.18,
15,3,14,pusty,2007-01-05 16:04:34,3,1,1286,0.24,
15,3,14,pusty,2007-01-05 16:04:34,3,2,1286,0.18,
15,3,14,pusty,2007-01-05 16:04:34,3,3,1286,0.23,
15,3,15,pusty,2007-01-05 16:04:34,1,1,1351,0.01,
15,3,15,pusty,2007-01-05 16:04:34,1,2,1351,0.01,
15,3,15,pusty,2007-01-05 16:04:34,1,3,1351,0.01,
15,3,15,pusty,2007-01-05 16:04:34,2,1,1351,0.02,
15,3,15,pusty,2007-01-05 16:04:35,2,2,1351,0.02,
15,3,15,pusty,2007-01-05 16:04:35,2,3,1351,0.01,
15,3,15,pusty,2007-01-05 16:04:35,3,1,1351,0.02,
15,3,15,pusty,2007-01-05 16:04:35,3,2,1351,0.01,
15,3,15,pusty,2007-01-05 16:04:35,3,3,1351,0.01,
15,3,16,pusty,2007-01-05 16:04:35,1,1,1500,0.54,
15,3,16,pusty,2007-01-05 16:04:36,1,2,1500,0.60,
15,3,16,pusty,2007-01-05 16:04:37,1,3,1500,0.59,
15,3,16,pusty,2007-01-05 16:04:37,2,1,1500,0.59,
15,3,16,pusty,2007-01-05 16:04:38,2,2,1500,0.60,
15,3,16,pusty,2007-01-05 16:04:39,2,3,1500,0.59,
15,3,16,pusty,2007-01-05 16:04:39,3,1,1500,0.59,
15,3,16,pusty,2007-01-05 16:04:40,3,2,1500,0.60,
15,3,16,pusty,2007-01-05 16:04:41,3,3,1500,0.59,
15,3,17,pusty,2007-01-05 16:04:41,1,1,1090,0.01,
15,3,17,pusty,2007-01-05 16:04:41,1,2,1090,0.01,
15,3,17,pusty,2007-01-05 16:04:41,1,3,1090,0.02,
15,3,17,pusty,2007-01-05 16:04:41,2,1,1090,0.01,
15,3,17,pusty,2007-01-05 16:04:41,2,2,1090,0.01,
15,3,17,pusty,2007-01-05 16:04:41,2,3,1090,0.02,
15,3,17,pusty,2007-01-05 16:04:41,3,1,1090,0.01,
15,3,17,pusty,2007-01-05 16:04:41,3,2,1090,0.02,
15,3,17,pusty,2007-01-05 16:04:41,3,3,1090,0.01,
15,3,18,pusty,2007-01-05 16:04:49,1,1,1014,6.99,
15,3,18,pusty,2007-01-05 16:04:56,1,2,1014,6.91,
15,3,18,pusty,2007-01-05 16:05:03,1,3,1014,6.89,
15,3,18,pusty,2007-01-05 16:05:10,2,1,1014,6.90,
15,3,18,pusty,2007-01-05 16:05:18,2,2,1014,7.01,
15,3,18,pusty,2007-01-05 16:05:25,2,3,1014,6.97,
15,3,18,pusty,2007-01-05 16:05:32,3,1,1014,7.13,
15,3,18,pusty,2007-01-05 16:05:40,3,2,1014,6.95,
15,3,18,pusty,2007-01-05 16:05:47,3,3,1014,6.86,
15,3,19,pusty,2007-01-05 16:05:52,1,1,1418,4.48,
15,3,19,pusty,2007-01-05 16:05:56,1,2,1418,4.42,
15,3,19,pusty,2007-01-05 16:06:01,1,3,1418,4.52,
15,3,19,pusty,2007-01-05 16:06:06,2,1,1418,4.52,
15,3,19,pusty,2007-01-05 16:06:10,2,2,1418,4.41,
15,3,19,pusty,2007-01-05 16:06:15,2,3,1418,4.52,
15,3,19,pusty,2007-01-05 16:06:20,3,1,1418,4.52,
15,3,19,pusty,2007-01-05 16:06:25,3,2,1418,4.51,
15,3,19,pusty,2007-01-05 16:06:29,3,3,1418,4.42,
15,3,1,pusty,2007-01-05 16:04:23,1,1,1153,0.40,
15,3,1,pusty,2007-01-05 16:04:23,1,2,1153,0.36,
15,3,1,pusty,2007-01-05 16:04:24,1,3,1153,0.40,
15,3,1,pusty,2007-01-05 16:04:24,2,1,1153,0.42,
15,3,1,pusty,2007-01-05 16:04:24,2,2,1153,0.35,
15,3,1,pusty,2007-01-05 16:04:25,2,3,1153,0.40,
15,3,1,pusty,2007-01-05 16:04:25,3,1,1153,0.40,
15,3,1,pusty,2007-01-05 16:04:26,3,2,1153,0.35,
15,3,1,pusty,2007-01-05 16:04:26,3,3,1153,0.40,
15,3,20,pusty,2007-01-05 16:06:41,1,1,1337,0.00,
15,3,20,pusty,2007-01-05 16:06:41,1,2,1337,0.00,
15,3,20,pusty,2007-01-05 16:06:41,1,3,1337,0.00,
15,3,20,pusty,2007-01-05 16:06:41,2,1,1337,0.00,
15,3,20,pusty,2007-01-05 16:06:41,2,2,1337,0.02,
15,3,20,pusty,2007-01-05 16:06:41,2,3,1337,0.00,
15,3,20,pusty,2007-01-05 16:06:41,3,1,1337,0.00,
15,3,20,pusty,2007-01-05 16:06:41,3,2,1337,0.00,
15,3,20,pusty,2007-01-05 16:06:42,3,3,1337,0.01,
15,3,2,pusty,2007-01-05 16:06:31,1,1,1312,1.22,
15,3,2,pusty,2007-01-05 16:06:32,1,2,1312,1.20,
15,3,2,pusty,2007-01-05 16:06:33,1,3,1312,1.17,
15,3,2,pusty,2007-01-05 16:06:35,2,1,1312,1.20,
15,3,2,pusty,2007-01-05 16:06:36,2,2,1312,1.19,
15,3,2,pusty,2007-01-05 16:06:37,2,3,1312,1.16,
15,3,2,pusty,2007-01-05 16:06:38,3,1,1312,1.26,
15,3,2,pusty,2007-01-05 16:06:40,3,2,1312,1.20,
15,3,2,pusty,2007-01-05 16:06:41,3,3,1312,1.22,
15,3,3,pusty,2007-01-05 16:06:42,1,1,1140,0.28,
15,3,3,pusty,2007-01-05 16:06:42,1,2,1140,0.28,
15,3,3,pusty,2007-01-05 16:06:43,1,3,1140,0.33,
15,3,3,pusty,2007-01-05 16:06:43,2,1,1140,0.32,
15,3,3,pusty,2007-01-05 16:06:43,2,2,1140,0.26,
15,3,3,pusty,2007-01-05 16:06:44,2,3,1140,0.32,
15,3,3,pusty,2007-01-05 16:06:44,3,1,1140,0.26,
15,3,3,pusty,2007-01-05 16:06:44,3,2,1140,0.31,
15,3,3,pusty,2007-01-05 16:06:45,3,3,1140,0.26,
15,3,4,pusty,2007-01-05 16:06:45,1,1,1283,0.01,
15,3,4,pusty,2007-01-05 16:06:45,1,2,1283,0.02,
15,3,4,pusty,2007-01-05 16:06:45,1,3,1283,0.02,
15,3,4,pusty,2007-01-05 16:06:45,2,1,1283,0.02,
15,3,4,pusty,2007-01-05 16:06:45,2,2,1283,0.02,
15,3,4,pusty,2007-01-05 16:06:45,2,3,1283,0.01,
15,3,4,pusty,2007-01-05 16:06:45,3,1,1283,0.02,
15,3,4,pusty,2007-01-05 16:06:45,3,2,1283,0.02,
15,3,4,pusty,2007-01-05 16:06:45,3,3,1283,0.01,
15,3,5,pusty,2007-01-05 16:06:49,1,1,1344,3.73,
15,3,5,pusty,2007-01-05 16:06:53,1,2,1344,3.72,
15,3,5,pusty,2007-01-05 16:06:57,1,3,1344,3.68,
15,3,5,pusty,2007-01-05 16:07:01,2,1,1344,3.71,
15,3,5,pusty,2007-01-05 16:07:05,2,2,1344,3.64,
15,3,5,pusty,2007-01-05 16:07:09,2,3,1344,3.74,
15,3,5,pusty,2007-01-05 16:07:13,3,1,1344,3.72,
15,3,5,pusty,2007-01-05 16:07:16,3,2,1344,3.65,
15,3,5,pusty,2007-01-05 16:07:20,3,3,1344,3.76,
15,3,6,pusty,2007-01-05 16:07:22,1,1,1123,1.53,
15,3,6,pusty,2007-01-05 16:07:24,1,2,1123,1.56,
15,3,6,pusty,2007-01-05 16:07:25,1,3,1123,1.52,
15,3,6,pusty,2007-01-05 16:07:27,2,1,1123,1.51,
15,3,6,pusty,2007-01-05 16:07:29,2,2,1123,1.51,
15,3,6,pusty,2007-01-05 16:07:30,2,3,1123,1.52,
15,3,6,pusty,2007-01-05 16:07:32,3,1,1123,1.54,
15,3,6,pusty,2007-01-05 16:07:33,3,2,1123,1.52,
15,3,6,pusty,2007-01-05 16:07:35,3,3,1123,1.62,
15,3,7,pusty,2007-01-05 16:07:35,1,1,1029,0.07,
15,3,7,pusty,2007-01-05 16:07:35,1,2,1029,0.06,
15,3,7,pusty,2007-01-05 16:07:36,1,3,1029,0.13,
15,3,7,pusty,2007-01-05 16:07:36,2,1,1029,0.07,
15,3,7,pusty,2007-01-05 16:07:36,2,2,1029,0.07,
15,3,7,pusty,2007-01-05 16:07:36,2,3,1029,0.08,
15,3,7,pusty,2007-01-05 16:07:36,3,1,1029,0.07,
15,3,7,pusty,2007-01-05 16:07:36,3,2,1029,0.07,
15,3,7,pusty,2007-01-05 16:07:36,3,3,1029,0.08,
15,3,8,pusty,2007-01-05 16:07:36,1,1,1328,0.00,
15,3,8,pusty,2007-01-05 16:07:36,1,2,1328,0.00,
15,3,8,pusty,2007-01-05 16:07:36,1,3,1328,0.00,
15,3,8,pusty,2007-01-05 16:07:36,2,1,1328,0.00,
15,3,8,pusty,2007-01-05 16:07:37,2,2,1328,0.00,
15,3,8,pusty,2007-01-05 16:07:37,2,3,1328,0.00,
15,3,8,pusty,2007-01-05 16:07:37,3,1,1328,0.00,
15,3,8,pusty,2007-01-05 16:07:37,3,2,1328,0.00,
15,3,8,pusty,2007-01-05 16:07:37,3,3,1328,0.00,
15,3,9,pusty,2007-01-05 16:07:38,1,1,1251,1.04,
15,3,9,pusty,2007-01-05 16:07:39,1,2,1251,1.12,
15,3,9,pusty,2007-01-05 16:07:40,1,3,1251,0.97,
15,3,9,pusty,2007-01-05 16:07:41,2,1,1251,0.97,
15,3,9,pusty,2007-01-05 16:07:42,2,2,1251,1.03,
15,3,9,pusty,2007-01-05 16:07:43,2,3,1251,0.98,
15,3,9,pusty,2007-01-05 16:07:44,3,1,1251,0.98,
15,3,9,pusty,2007-01-05 16:07:45,3,2,1251,1.05,
15,3,9,pusty,2007-01-05 16:07:47,3,3,1251,1.04,
16,3,10,pusty,2007-01-05 16:10:33,1,1,1124,1.05,
16,3,10,pusty,2007-01-05 16:10:34,1,2,1124,1.00,
16,3,10,pusty,2007-01-05 16:10:35,1,3,1124,0.99,
16,3,10,pusty,2007-01-05 16:10:36,2,1,1124,1.06,
16,3,10,pusty,2007-01-05 16:10:37,2,2,1124,0.98,
16,3,10,pusty,2007-01-05 16:10:38,2,3,1124,1.06,
16,3,10,pusty,2007-01-05 16:10:39,3,1,1124,0.97,
16,3,10,pusty,2007-01-05 16:10:40,3,2,1124,0.97,
16,3,10,pusty,2007-01-05 16:10:41,3,3,1124,0.98,
16,3,11,pusty,2007-01-05 16:10:42,1,1,1295,0.15,
16,3,11,pusty,2007-01-05 16:10:42,1,2,1295,0.08,
16,3,11,pusty,2007-01-05 16:10:42,1,3,1295,0.14,
16,3,11,pusty,2007-01-05 16:10:42,2,1,1295,0.10,
16,3,11,pusty,2007-01-05 16:10:42,2,2,1295,0.11,
16,3,11,pusty,2007-01-05 16:10:42,2,3,1295,0.09,
16,3,11,pusty,2007-01-05 16:10:42,3,1,1295,0.09,
16,3,11,pusty,2007-01-05 16:10:43,3,2,1295,0.09,
16,3,11,pusty,2007-01-05 16:10:43,3,3,1295,0.15,
16,3,12,pusty,2007-01-05 16:10:44,1,1,1237,1.20,
16,3,12,pusty,2007-01-05 16:10:45,1,2,1237,1.14,
16,3,12,pusty,2007-01-05 16:10:47,1,3,1237,1.18,
16,3,12,pusty,2007-01-05 16:10:48,2,1,1237,1.18,
16,3,12,pusty,2007-01-05 16:10:49,2,2,1237,1.14,
16,3,12,pusty,2007-01-05 16:10:50,2,3,1237,1.22,
16,3,12,pusty,2007-01-05 16:10:52,3,1,1237,1.15,
16,3,12,pusty,2007-01-05 16:10:53,3,2,1237,1.19,
16,3,12,pusty,2007-01-05 16:10:54,3,3,1237,1.12,
16,3,13,pusty,2007-01-05 16:10:56,1,1,1338,1.31,
16,3,13,pusty,2007-01-05 16:10:57,1,2,1338,1.28,
16,3,13,pusty,2007-01-05 16:10:58,1,3,1338,1.30,
16,3,13,pusty,2007-01-05 16:11:00,2,1,1338,1.28,
16,3,13,pusty,2007-01-05 16:11:01,2,2,1338,1.31,
16,3,13,pusty,2007-01-05 16:11:03,2,3,1338,1.29,
16,3,13,pusty,2007-01-05 16:11:04,3,1,1338,1.23,
16,3,13,pusty,2007-01-05 16:11:05,3,2,1338,1.31,
16,3,13,pusty,2007-01-05 16:11:07,3,3,1338,1.24,
16,3,14,pusty,2007-01-05 16:11:07,1,1,1313,0.42,
16,3,14,pusty,2007-01-05 16:11:08,1,2,1313,0.40,
16,3,14,pusty,2007-01-05 16:11:08,1,3,1313,0.35,
16,3,14,pusty,2007-01-05 16:11:08,2,1,1313,0.40,
16,3,14,pusty,2007-01-05 16:11:09,2,2,1313,0.41,
16,3,14,pusty,2007-01-05 16:11:09,2,3,1313,0.42,
16,3,14,pusty,2007-01-05 16:11:10,3,1,1313,0.40,
16,3,14,pusty,2007-01-05 16:11:10,3,2,1313,0.36,
16,3,14,pusty,2007-01-05 16:11:11,3,3,1313,0.39,
16,3,15,pusty,2007-01-05 16:11:16,1,1,1287,4.72,
16,3,15,pusty,2007-01-05 16:11:20,1,2,1287,4.44,
16,3,15,pusty,2007-01-05 16:11:25,1,3,1287,4.50,
16,3,15,pusty,2007-01-05 16:11:30,2,1,1287,4.82,
16,3,15,pusty,2007-01-05 16:11:35,2,2,1287,4.49,
16,3,15,pusty,2007-01-05 16:11:40,2,3,1287,4.50,
16,3,15,pusty,2007-01-05 16:11:44,3,1,1287,4.52,
16,3,15,pusty,2007-01-05 16:11:49,3,2,1287,4.56,
16,3,15,pusty,2007-01-05 16:11:54,3,3,1287,4.60,
16,3,16,pusty,2007-01-05 16:11:56,1,1,1251,1.74,
16,3,16,pusty,2007-01-05 16:11:58,1,2,1251,1.74,
16,3,16,pusty,2007-01-05 16:12:00,1,3,1251,1.79,
16,3,16,pusty,2007-01-05 16:12:02,2,1,1251,1.73,
16,3,16,pusty,2007-01-05 16:12:03,2,2,1251,1.78,
16,3,16,pusty,2007-01-05 16:12:05,2,3,1251,1.80,
16,3,16,pusty,2007-01-05 16:12:07,3,1,1251,1.74,
16,3,16,pusty,2007-01-05 16:12:09,3,2,1251,1.70,
16,3,16,pusty,2007-01-05 16:12:11,3,3,1251,1.71,
16,3,17,pusty,2007-01-05 16:12:12,1,1,1257,0.81,
16,3,17,pusty,2007-01-05 16:12:13,1,2,1257,0.86,
16,3,17,pusty,2007-01-05 16:12:14,1,3,1257,0.86,
16,3,17,pusty,2007-01-05 16:12:15,2,1,1257,0.83,
16,3,17,pusty,2007-01-05 16:12:15,2,2,1257,0.83,
16,3,17,pusty,2007-01-05 16:12:16,2,3,1257,0.82,
16,3,17,pusty,2007-01-05 16:12:17,3,1,1257,0.81,
16,3,17,pusty,2007-01-05 16:12:18,3,2,1257,0.82,
16,3,17,pusty,2007-01-05 16:12:19,3,3,1257,0.81,
16,3,18,pusty,2007-01-05 16:12:28,1,1,1126,8.51,
16,3,18,pusty,2007-01-05 16:12:37,1,2,1126,8.55,
16,3,18,pusty,2007-01-05 16:12:46,1,3,1126,8.68,
16,3,18,pusty,2007-01-05 16:12:55,2,1,1126,8.48,
16,3,18,pusty,2007-01-05 16:13:04,2,2,1126,8.59,
16,3,18,pusty,2007-01-05 16:13:13,2,3,1126,8.48,
16,3,18,pusty,2007-01-05 16:13:22,3,1,1126,8.49,
16,3,18,pusty,2007-01-05 16:13:30,3,2,1126,8.42,
16,3,18,pusty,2007-01-05 16:13:39,3,3,1126,8.46,
16,3,19,pusty,2007-01-05 16:13:39,1,1,1410,0.06,
16,3,19,pusty,2007-01-05 16:13:40,1,2,1410,0.06,
16,3,19,pusty,2007-01-05 16:13:40,1,3,1410,0.10,
16,3,19,pusty,2007-01-05 16:13:40,2,1,1410,0.06,
16,3,19,pusty,2007-01-05 16:13:40,2,2,1410,0.06,
16,3,19,pusty,2007-01-05 16:13:40,2,3,1410,0.06,
16,3,19,pusty,2007-01-05 16:13:40,3,1,1410,0.10,
16,3,19,pusty,2007-01-05 16:13:40,3,2,1410,0.06,
16,3,19,pusty,2007-01-05 16:13:40,3,3,1410,0.06,
16,3,1,pusty,2007-01-05 16:08:05,1,1,1448,17.51,
16,3,1,pusty,2007-01-05 16:08:23,1,2,1448,17.47,
16,3,1,pusty,2007-01-05 16:08:41,1,3,1448,17.50,
16,3,1,pusty,2007-01-05 16:09:00,2,1,1448,17.39,
16,3,1,pusty,2007-01-05 16:09:18,2,2,1448,17.72,
16,3,1,pusty,2007-01-05 16:09:37,2,3,1448,17.46,
16,3,1,pusty,2007-01-05 16:09:55,3,1,1448,17.27,
16,3,1,pusty,2007-01-05 16:10:13,3,2,1448,17.86,
16,3,1,pusty,2007-01-05 16:10:32,3,3,1448,17.51,
16,3,20,pusty,2007-01-05 16:13:54,1,1,1387,8.12,
16,3,20,pusty,2007-01-05 16:14:02,1,2,1387,8.08,
16,3,20,pusty,2007-01-05 16:14:11,1,3,1387,7.86,
16,3,20,pusty,2007-01-05 16:14:19,2,1,1387,8.40,
16,3,20,pusty,2007-01-05 16:14:28,2,2,1387,8.03,
16,3,20,pusty,2007-01-05 16:14:36,2,3,1387,8.17,
16,3,20,pusty,2007-01-05 16:14:45,3,1,1387,7.96,
16,3,20,pusty,2007-01-05 16:14:53,3,2,1387,8.06,
16,3,20,pusty,2007-01-05 16:15:02,3,3,1387,8.07,
16,3,2,pusty,2007-01-05 16:13:41,1,1,1330,0.49,
16,3,2,pusty,2007-01-05 16:13:41,1,2,1330,0.45,
16,3,2,pusty,2007-01-05 16:13:42,1,3,1330,0.49,
16,3,2,pusty,2007-01-05 16:13:43,2,1,1330,0.50,
16,3,2,pusty,2007-01-05 16:13:43,2,2,1330,0.51,
16,3,2,pusty,2007-01-05 16:13:44,2,3,1330,0.51,
16,3,2,pusty,2007-01-05 16:13:44,3,1,1330,0.51,
16,3,2,pusty,2007-01-05 16:13:45,3,2,1330,0.51,
16,3,2,pusty,2007-01-05 16:13:45,3,3,1330,0.50,
16,3,3,pusty,2007-01-05 16:15:06,1,1,1345,3.98,
16,3,3,pusty,2007-01-05 16:15:10,1,2,1345,3.80,
16,3,3,pusty,2007-01-05 16:15:14,1,3,1345,3.92,
16,3,3,pusty,2007-01-05 16:15:18,2,1,1345,3.86,
16,3,3,pusty,2007-01-05 16:15:22,2,2,1345,3.88,
16,3,3,pusty,2007-01-05 16:15:26,2,3,1345,3.81,
16,3,3,pusty,2007-01-05 16:15:30,3,1,1345,3.80,
16,3,3,pusty,2007-01-05 16:15:34,3,2,1345,3.83,
16,3,3,pusty,2007-01-05 16:15:38,3,3,1345,3.73,
16,3,4,pusty,2007-01-05 16:16:10,1,1,1317,31.01,
16,3,4,pusty,2007-01-05 16:16:43,1,2,1317,31.12,
16,3,4,pusty,2007-01-05 16:17:16,1,3,1317,31.94,
16,3,4,pusty,2007-01-05 16:17:49,2,1,1317,31.16,
16,3,4,pusty,2007-01-05 16:18:23,2,2,1317,33.00,
16,3,4,pusty,2007-01-05 16:18:57,2,3,1317,31.76,
16,3,4,pusty,2007-01-05 16:19:30,3,1,1317,31.52,
16,3,4,pusty,2007-01-05 16:20:04,3,2,1317,33.01,
16,3,4,pusty,2007-01-05 16:20:38,3,3,1317,32.11,
16,3,5,pusty,2007-01-05 16:20:38,1,1,1237,0.36,
16,3,5,pusty,2007-01-05 16:20:38,1,2,1237,0.30,
16,3,5,pusty,2007-01-05 16:20:39,1,3,1237,0.36,
16,3,5,pusty,2007-01-05 16:20:39,2,1,1237,0.30,
16,3,5,pusty,2007-01-05 16:20:39,2,2,1237,0.37,
16,3,5,pusty,2007-01-05 16:20:40,2,3,1237,0.35,
16,3,5,pusty,2007-01-05 16:20:40,3,1,1237,0.30,
16,3,5,pusty,2007-01-05 16:20:41,3,2,1237,0.37,
16,3,5,pusty,2007-01-05 16:20:41,3,3,1237,0.34,
16,3,6,pusty,2007-01-05 16:20:44,1,1,1266,2.38,
16,3,6,pusty,2007-01-05 16:20:46,1,2,1266,2.44,
16,3,6,pusty,2007-01-05 16:20:49,1,3,1266,2.45,
16,3,6,pusty,2007-01-05 16:20:52,2,1,1266,2.62,
16,3,6,pusty,2007-01-05 16:20:55,2,2,1266,3.14,
16,3,6,pusty,2007-01-05 16:20:57,2,3,1266,2.34,
16,3,6,pusty,2007-01-05 16:21:00,3,1,1266,2.30,
16,3,6,pusty,2007-01-05 16:21:03,3,2,1266,2.69,
16,3,6,pusty,2007-01-05 16:21:05,3,3,1266,2.34,
16,3,7,pusty,2007-01-05 16:21:07,1,1,1370,1.59,
16,3,7,pusty,2007-01-05 16:21:09,1,2,1370,1.66,
16,3,7,pusty,2007-01-05 16:21:10,1,3,1370,1.60,
16,3,7,pusty,2007-01-05 16:21:12,2,1,1370,1.58,
16,3,7,pusty,2007-01-05 16:21:14,2,2,1370,1.65,
16,3,7,pusty,2007-01-05 16:21:15,2,3,1370,1.56,
16,3,7,pusty,2007-01-05 16:21:17,3,1,1370,1.64,
16,3,7,pusty,2007-01-05 16:21:19,3,2,1370,1.59,
16,3,7,pusty,2007-01-05 16:21:21,3,3,1370,1.60,
16,3,8,pusty,2007-01-05 16:21:21,1,1,1304,0.77,
16,3,8,pusty,2007-01-05 16:21:22,1,2,1304,0.84,
16,3,8,pusty,2007-01-05 16:21:23,1,3,1304,0.77,
16,3,8,pusty,2007-01-05 16:21:24,2,1,1304,0.76,
16,3,8,pusty,2007-01-05 16:21:25,2,2,1304,0.84,
16,3,8,pusty,2007-01-05 16:21:26,2,3,1304,0.75,
16,3,8,pusty,2007-01-05 16:21:27,3,1,1304,0.76,
16,3,8,pusty,2007-01-05 16:21:27,3,2,1304,0.84,
